title = Problem-4 Plot
variables = x,y,temp
zone i=100, j=100, f=point
0.215	0.055	553.713
0.225	0.055	555.82
0.235	0.055	557.761
0.245	0.055	559.554
0.255	0.055	561.215
0.265	0.055	562.758
0.275	0.055	564.196
0.285	0.055	565.538
0.295	0.055	566.793
0.305	0.055	567.97
0.315	0.055	569.076
0.325	0.055	570.116
0.335	0.055	571.096
0.345	0.055	572.021
0.355	0.055	572.895
0.365	0.055	573.722
0.375	0.055	574.506
0.385	0.055	575.249
0.395	0.055	575.955
0.405	0.055	576.626
0.415	0.055	577.264
0.425	0.055	577.872
0.435	0.055	578.451
0.445	0.055	579.003
0.455	0.055	579.53
0.465	0.055	580.033
0.475	0.055	580.514
0.485	0.055	580.973
0.495	0.055	581.413
0.505	0.055	581.833
0.515	0.055	582.235
0.525	0.055	582.62
0.535	0.055	582.988
0.545	0.055	583.341
0.555	0.055	583.679
0.565	0.055	584.003
0.575	0.055	584.314
0.585	0.055	584.611
0.595	0.055	584.896
0.605	0.055	585.169
0.615	0.055	585.431
0.625	0.055	585.682
0.635	0.055	585.922
0.645	0.055	586.152
0.655	0.055	586.372
0.665	0.055	586.583
0.675	0.055	586.785
0.685	0.055	586.978
0.695	0.055	587.162
0.705	0.055	587.339
0.715	0.055	587.507
0.725	0.055	587.667
0.735	0.055	587.82
0.745	0.055	587.966
0.755	0.055	588.105
0.765	0.055	588.237
0.775	0.055	588.362
0.785	0.055	588.48
0.795	0.055	588.593
0.805	0.055	588.698
0.815	0.055	588.798
0.825	0.055	588.892
0.835	0.055	588.98
0.845	0.055	589.062
0.855	0.055	589.139
0.865	0.055	589.21
0.875	0.055	589.276
0.885	0.055	589.336
0.895	0.055	589.391
0.905	0.055	589.441
0.915	0.055	589.486
0.925	0.055	589.525
0.935	0.055	589.56
0.945	0.055	589.59
0.955	0.055	589.614
0.965	0.055	589.634
0.975	0.055	589.648
0.985	0.055	589.658
0.995	0.055	589.663

0.005	0.065	314.834
0.015	0.065	343.755
0.025	0.065	370.693
0.035	0.065	394.931
0.045	0.065	416.237
0.055	0.065	434.705
0.065	0.065	450.606
0.075	0.065	464.271
0.085	0.065	476.034
0.095	0.065	486.196
0.105	0.065	495.019
0.115	0.065	502.721
0.125	0.065	509.485
0.135	0.065	515.458
0.145	0.065	520.764
0.155	0.065	525.502
0.165	0.065	529.755
0.175	0.065	533.59
0.185	0.065	537.065
0.195	0.065	540.227
0.205	0.065	543.114
0.215	0.065	545.761
0.225	0.065	548.195
0.235	0.065	550.442
0.245	0.065	552.521
0.255	0.065	554.449
0.265	0.065	556.244
0.275	0.065	557.917
0.285	0.065	559.481
0.295	0.065	560.945
0.305	0.065	562.319
0.315	0.065	563.61
0.325	0.065	564.826
0.335	0.065	565.973
0.345	0.065	567.055
0.355	0.065	568.079
0.365	0.065	569.048
0.375	0.065	569.967
0.385	0.065	570.839
0.395	0.065	571.667
0.405	0.065	572.454
0.415	0.065	573.204
0.425	0.065	573.917
0.435	0.065	574.598
0.445	0.065	575.246
0.455	0.065	575.866
0.465	0.065	576.457
0.475	0.065	577.022
0.485	0.065	577.562
0.495	0.065	578.079
0.505	0.065	578.573
0.515	0.065	579.046
0.525	0.065	579.499
0.535	0.065	579.932
0.545	0.065	580.348
0.555	0.065	580.746
0.565	0.065	581.127
0.575	0.065	581.493
0.585	0.065	581.843
0.595	0.065	582.179
0.605	0.065	582.5
0.615	0.065	582.808
0.625	0.065	583.104
0.635	0.065	583.387
0.645	0.065	583.658
0.655	0.065	583.917
0.665	0.065	584.166
0.675	0.065	584.403
0.685	0.065	584.631
0.695	0.065	584.848
0.705	0.065	585.056
0.715	0.065	585.254
0.725	0.065	585.443
0.735	0.065	585.624
0.745	0.065	585.795
0.755	0.065	585.959
0.765	0.065	586.114
0.775	0.065	586.261
0.785	0.065	586.401
0.795	0.065	586.534
0.805	0.065	586.658
0.815	0.065	586.776
0.825	0.065	586.887
0.835	0.065	586.99
0.845	0.065	587.087
0.855	0.065	587.178
0.865	0.065	587.262
0.875	0.065	587.339
0.885	0.065	587.41
0.895	0.065	587.475
0.905	0.065	587.534
0.915	0.065	587.587
0.925	0.065	587.633
0.935	0.065	587.674
0.945	0.065	587.709
0.955	0.065	587.738
0.965	0.065	587.761
0.975	0.065	587.778
0.985	0.065	587.79
0.995	0.065	587.796

0.005	0.075	312.847
0.015	0.075	338.065
0.025	0.075	361.971
0.035	0.075	383.999
0.045	0.075	403.871
0.055	0.075	421.544
0.065	0.075	437.127
0.075	0.075	450.806
0.085	0.075	462.802
0.095	0.075	473.333
0.105	0.075	482.601
0.115	0.075	490.787
0.125	0.075	498.046
0.135	0.075	504.511
0.145	0.075	510.295
0.155	0.075	515.491
0.165	0.075	520.18
0.175	0.075	524.428
0.185	0.075	528.292
0.195	0.075	531.819
0.205	0.075	535.051
0.215	0.075	538.021
0.225	0.075	540.759
0.235	0.075	543.29
0.245	0.075	545.637
0.255	0.075	547.818
0.265	0.075	549.851
0.275	0.075	551.748
0.285	0.075	553.523
0.295	0.075	555.188
0.305	0.075	556.751
0.315	0.075	558.221
0.325	0.075	559.606
0.335	0.075	560.914
0.345	0.075	562.149
0.355	0.075	563.318
0.365	0.075	564.425
0.375	0.075	565.475
0.385	0.075	566.472
0.395	0.075	567.42
0.405	0.075	568.321
0.415	0.075	569.179
0.425	0.075	569.996
0.435	0.075	570.775
0.445	0.075	571.519
0.455	0.075	572.229
0.465	0.075	572.907
0.475	0.075	573.555
0.485	0.075	574.174
0.495	0.075	574.767
0.505	0.075	575.334
0.515	0.075	575.877
0.525	0.075	576.397
0.535	0.075	576.895
0.545	0.075	577.372
0.555	0.075	577.829
0.565	0.075	578.267
0.575	0.075	578.687
0.585	0.075	579.089
0.595	0.075	579.475
0.605	0.075	579.845
0.615	0.075	580.199
0.625	0.075	580.538
0.635	0.075	580.863
0.645	0.075	581.175
0.655	0.075	581.473
0.665	0.075	581.759
0.675	0.075	582.032
0.685	0.075	582.294
0.695	0.075	582.543
0.705	0.075	582.782
0.715	0.075	583.01
0.725	0.075	583.228
0.735	0.075	583.435
0.745	0.075	583.633
0.755	0.075	583.821
0.765	0.075	583.999
0.775	0.075	584.169
0.785	0.075	584.33
0.795	0.075	584.482
0.805	0.075	584.625
0.815	0.075	584.761
0.825	0.075	584.888
0.835	0.075	585.007
0.845	0.075	585.119
0.855	0.075	585.223
0.865	0.075	585.319
0.875	0.075	585.409
0.885	0.075	585.49
0.895	0.075	585.565
0.905	0.075	585.633
0.915	0.075	585.693
0.925	0.075	585.747
0.935	0.075	585.794
0.945	0.075	585.834
0.955	0.075	585.867
0.965	0.075	585.894
0.975	0.075	585.914
0.985	0.075	585.927
0.995	0.075	585.934

0.005	0.085	311.337
0.015	0.085	333.688
0.025	0.085	355.129
0.035	0.085	375.222
0.045	0.085	393.704
0.055	0.085	410.474
0.065	0.085	425.55
0.075	0.085	439.026
0.085	0.085	451.036
0.095	0.085	461.732
0.105	0.085	471.266
0.115	0.085	479.779
0.125	0.085	487.401
0.135	0.085	494.246
0.145	0.085	500.413
0.155	0.085	505.988
0.165	0.085	511.046
0.175	0.085	515.651
0.185	0.085	519.856
0.195	0.085	523.708
0.205	0.085	527.249
0.215	0.085	530.512
0.225	0.085	533.528
0.235	0.085	536.323
0.245	0.085	538.919
0.255	0.085	541.337
0.265	0.085	543.592
0.275	0.085	545.701
0.285	0.085	547.677
0.295	0.085	549.531
0.305	0.085	551.275
0.315	0.085	552.916
0.325	0.085	554.465
0.335	0.085	555.927
0.345	0.085	557.309
0.355	0.085	558.619
0.365	0.085	559.859
0.375	0.085	561.037
0.385	0.085	562.155
0.395	0.085	563.219
0.405	0.085	564.231
0.415	0.085	565.194
0.425	0.085	566.113
0.435	0.085	566.989
0.445	0.085	567.825
0.455	0.085	568.624
0.465	0.085	569.387
0.475	0.085	570.116
0.485	0.085	570.814
0.495	0.085	571.481
0.505	0.085	572.12
0.515	0.085	572.732
0.525	0.085	573.317
0.535	0.085	573.878
0.545	0.085	574.416
0.555	0.085	574.931
0.565	0.085	575.425
0.575	0.085	575.899
0.585	0.085	576.352
0.595	0.085	576.787
0.605	0.085	577.204
0.615	0.085	577.604
0.625	0.085	577.987
0.635	0.085	578.354
0.645	0.085	578.705
0.655	0.085	579.042
0.665	0.085	579.364
0.675	0.085	579.673
0.685	0.085	579.968
0.695	0.085	580.25
0.705	0.085	580.52
0.715	0.085	580.777
0.725	0.085	581.023
0.735	0.085	581.257
0.745	0.085	581.48
0.755	0.085	581.692
0.765	0.085	581.894
0.775	0.085	582.085
0.785	0.085	582.267
0.795	0.085	582.439
0.805	0.085	582.601
0.815	0.085	582.754
0.825	0.085	582.898
0.835	0.085	583.032
0.845	0.085	583.158
0.855	0.085	583.276
0.865	0.085	583.385
0.875	0.085	583.485
0.885	0.085	583.578
0.895	0.085	583.662
0.905	0.085	583.739
0.915	0.085	583.807
0.925	0.085	583.868
0.935	0.085	583.921
0.945	0.085	583.966
0.955	0.085	584.004
0.965	0.085	584.034
0.975	0.085	584.056
0.985	0.085	584.071
0.995	0.085	584.079

0.005	0.095	310.15
0.015	0.095	330.221
0.025	0.095	349.635
0.035	0.095	368.055
0.045	0.095	385.249
0.055	0.095	401.099
0.065	0.095	415.574
0.075	0.095	428.71
0.085	0.095	440.583
0.095	0.095	451.294
0.105	0.095	460.951
0.115	0.095	469.663
0.125	0.095	477.534
0.135	0.095	484.658
0.145	0.095	491.122
0.155	0.095	497.003
0.165	0.095	502.367
0.175	0.095	507.272
0.185	0.095	511.772
0.195	0.095	515.909
0.205	0.095	519.725
0.215	0.095	523.251
0.225	0.095	526.52
0.235	0.095	529.555
0.245	0.095	532.381
0.255	0.095	535.016
0.265	0.095	537.48
0.275	0.095	539.787
0.285	0.095	541.952
0.295	0.095	543.986
0.305	0.095	545.901
0.315	0.095	547.705
0.325	0.095	549.409
0.335	0.095	551.019
0.345	0.095	552.543
0.355	0.095	553.987
0.365	0.095	555.357
0.375	0.095	556.657
0.385	0.095	557.893
0.395	0.095	559.069
0.405	0.095	560.189
0.415	0.095	561.255
0.425	0.095	562.273
0.435	0.095	563.243
0.445	0.095	564.169
0.455	0.095	565.054
0.465	0.095	565.9
0.475	0.095	566.709
0.485	0.095	567.483
0.495	0.095	568.224
0.505	0.095	568.933
0.515	0.095	569.612
0.525	0.095	570.262
0.535	0.095	570.886
0.545	0.095	571.483
0.555	0.095	572.055
0.565	0.095	572.604
0.575	0.095	573.13
0.585	0.095	573.635
0.595	0.095	574.118
0.605	0.095	574.582
0.615	0.095	575.026
0.625	0.095	575.452
0.635	0.095	575.86
0.645	0.095	576.251
0.655	0.095	576.625
0.665	0.095	576.984
0.675	0.095	577.327
0.685	0.095	577.656
0.695	0.095	577.969
0.705	0.095	578.269
0.715	0.095	578.556
0.725	0.095	578.829
0.735	0.095	579.09
